Date;Valor;Ativo
04/11/2019;34,24;SUZB3SA
05/11/2019;34,91;SUZB3SA
06/11/2019;34,71;SUZB3SA
07/11/2019;35,95;SUZB3SA
08/11/2019;35,7;SUZB3SA
11/11/2019;35,93;SUZB3SA
12/11/2019;35,93;SUZB3SA
13/11/2019;35,36;SUZB3SA
14/11/2019;34,43;SUZB3SA
18/11/2019;35,53;SUZB3SA
19/11/2019;35,63;SUZB3SA
21/11/2019;35,92;SUZB3SA
22/11/2019;35,99;SUZB3SA
25/11/2019;35,7;SUZB3SA
26/11/2019;35,78;SUZB3SA
27/11/2019;36,73;SUZB3SA
28/11/2019;36,24;SUZB3SA
29/11/2019;36,23;SUZB3SA
02/12/2019;36,45;SUZB3SA
03/12/2019;36,59;SUZB3SA
04/12/2019;35,62;SUZB3SA
05/12/2019;35,7;SUZB3SA
06/12/2019;35,89;SUZB3SA
09/12/2019;35,49;SUZB3SA
10/12/2019;35,79;SUZB3SA
11/12/2019;36,81;SUZB3SA
12/12/2019;36,79;SUZB3SA
13/12/2019;36,53;SUZB3SA
16/12/2019;36,83;SUZB3SA
17/12/2019;37,61;SUZB3SA
18/12/2019;37,18;SUZB3SA
19/12/2019;37,27;SUZB3SA
20/12/2019;37,75;SUZB3SA
23/12/2019;37,62;SUZB3SA
26/12/2019;38,26;SUZB3SA
27/12/2019;37,58;SUZB3SA
30/12/2019;37,28;SUZB3SA
02/01/2020;38,32;SUZB3SA
03/01/2020;38,19;SUZB3SA
06/01/2020;38,13;SUZB3SA
07/01/2020;38,61;SUZB3SA
08/01/2020;40,54;SUZB3SA
09/01/2020;40,44;SUZB3SA
10/01/2020;40,5;SUZB3SA
13/01/2020;42;SUZB3SA
14/01/2020;41,57;SUZB3SA
15/01/2020;42,22;SUZB3SA
16/01/2020;41,62;SUZB3SA
17/01/2020;41,13;SUZB3SA
20/01/2020;40,35;SUZB3SA
21/01/2020;40,12;SUZB3SA
22/01/2020;42,14;SUZB3SA
23/01/2020;41,76;SUZB3SA
24/01/2020;41,22;SUZB3SA
27/01/2020;38,45;SUZB3SA
28/01/2020;39,13;SUZB3SA
29/01/2020;38,54;SUZB3SA
30/01/2020;38,06;SUZB3SA
31/01/2020;37,27;SUZB3SA
03/02/2020;37,11;SUZB3SA
04/02/2020;36,54;SUZB3SA
05/02/2020;36,08;SUZB3SA
06/02/2020;36,55;SUZB3SA
07/02/2020;35,36;SUZB3SA
10/02/2020;34,76;SUZB3SA
11/02/2020;36,16;SUZB3SA
12/02/2020;37,58;SUZB3SA
13/02/2020;38,8;SUZB3SA
14/02/2020;37,4;SUZB3SA
17/02/2020;37,58;SUZB3SA
18/02/2020;37,67;SUZB3SA
19/02/2020;37,74;SUZB3SA
20/02/2020;37,76;SUZB3SA
21/02/2020;38,91;SUZB3SA
26/02/2020;36,27;SUZB3SA
27/02/2020;35,82;SUZB3SA
28/02/2020;35,83;SUZB3SA
02/03/2020;37,25;SUZB3SA
03/03/2020;37,52;SUZB3SA
04/03/2020;40,91;SUZB3SA
05/03/2020;40,04;SUZB3SA
06/03/2020;37,61;SUZB3SA
09/03/2020;35,65;SUZB3SA
10/03/2020;36,51;SUZB3SA
11/03/2020;33,31;SUZB3SA
12/03/2020;27,94;SUZB3SA
13/03/2020;29,67;SUZB3SA
16/03/2020;26,65;SUZB3SA
17/03/2020;26,31;SUZB3SA
18/03/2020;23,13;SUZB3SA
19/03/2020;25,68;SUZB3SA
20/03/2020;25,73;SUZB3SA
23/03/2020;27,06;SUZB3SA
24/03/2020;27,15;SUZB3SA
25/03/2020;27,57;SUZB3SA
26/03/2020;26,35;SUZB3SA
27/03/2020;30,88;SUZB3SA
30/03/2020;31,93;SUZB3SA
31/03/2020;33,63;SUZB3SA
01/04/2020;35,12;SUZB3SA
02/04/2020;37,49;SUZB3SA
03/04/2020;37,39;SUZB3SA
06/04/2020;37,6;SUZB3SA
07/04/2020;34,94;SUZB3SA
08/04/2020;35,66;SUZB3SA
09/04/2020;33,26;SUZB3SA
13/04/2020;34,17;SUZB3SA
14/04/2020;35,7;SUZB3SA
15/04/2020;34,98;SUZB3SA
16/04/2020;33,99;SUZB3SA
17/04/2020;33,67;SUZB3SA
20/04/2020;32,81;SUZB3SA
22/04/2020;33,08;SUZB3SA
23/04/2020;34,35;SUZB3SA
24/04/2020;36,76;SUZB3SA
27/04/2020;37,67;SUZB3SA
28/04/2020;36,31;SUZB3SA
29/04/2020;36,38;SUZB3SA
30/04/2020;37,03;SUZB3SA
04/05/2020;38,05;SUZB3SA
05/05/2020;39,08;SUZB3SA
06/05/2020;39,34;SUZB3SA
07/05/2020;42,29;SUZB3SA
08/05/2020;44,49;SUZB3SA
11/05/2020;44,72;SUZB3SA
12/05/2020;45,61;SUZB3SA
13/05/2020;47,53;SUZB3SA
14/05/2020;44,66;SUZB3SA
15/05/2020;42,31;SUZB3SA
18/05/2020;38,69;SUZB3SA
19/05/2020;39,23;SUZB3SA
20/05/2020;37,82;SUZB3SA
21/05/2020;36,15;SUZB3SA
22/05/2020;36,27;SUZB3SA
25/05/2020;35,42;SUZB3SA
26/05/2020;35,59;SUZB3SA
27/05/2020;36,09;SUZB3SA
28/05/2020;36,04;SUZB3SA
29/05/2020;35,57;SUZB3SA
01/06/2020;36,12;SUZB3SA
02/06/2020;36,1;SUZB3SA
03/06/2020;35,82;SUZB3SA
04/06/2020;37,44;SUZB3SA
05/06/2020;35,98;SUZB3SA
08/06/2020;35,85;SUZB3SA
09/06/2020;35,86;SUZB3SA
10/06/2020;35,82;SUZB3SA
12/06/2020;34,77;SUZB3SA
15/06/2020;36,16;SUZB3SA
16/06/2020;35,8;SUZB3SA
17/06/2020;36,55;SUZB3SA
18/06/2020;37,16;SUZB3SA
19/06/2020;37,11;SUZB3SA
22/06/2020;36,63;SUZB3SA
23/06/2020;35,74;SUZB3SA
24/06/2020;36,27;SUZB3SA
25/06/2020;35,78;SUZB3SA
26/06/2020;35,59;SUZB3SA
29/06/2020;35,45;SUZB3SA
30/06/2020;34,56;SUZB3SA
01/07/2020;34,89;SUZB3SA
02/07/2020;34,59;SUZB3SA
03/07/2020;35,02;SUZB3SA
06/07/2020;34,67;SUZB3SA
07/07/2020;34;SUZB3SA
08/07/2020;33,96;SUZB3SA
09/07/2020;34,26;SUZB3SA
10/07/2020;34,46;SUZB3SA
13/07/2020;33,88;SUZB3SA
14/07/2020;34,44;SUZB3SA
15/07/2020;36,5;SUZB3SA
16/07/2020;36,39;SUZB3SA
17/07/2020;37,44;SUZB3SA
20/07/2020;37,81;SUZB3SA
21/07/2020;38,05;SUZB3SA
22/07/2020;37,11;SUZB3SA
23/07/2020;38,28;SUZB3SA
24/07/2020;39,74;SUZB3SA
27/07/2020;39,15;SUZB3SA
28/07/2020;39,46;SUZB3SA
29/07/2020;38,98;SUZB3SA
30/07/2020;39,67;SUZB3SA
31/07/2020;39,46;SUZB3SA
03/08/2020;40,48;SUZB3SA
04/08/2020;39,53;SUZB3SA
05/08/2020;42,54;SUZB3SA
06/08/2020;43,52;SUZB3SA
07/08/2020;43,39;SUZB3SA
10/08/2020;44,5;SUZB3SA
11/08/2020;44,06;SUZB3SA
12/08/2020;44,37;SUZB3SA
13/08/2020;44,79;SUZB3SA
14/08/2020;47,44;SUZB3SA
17/08/2020;47,9;SUZB3SA
18/08/2020;48,85;SUZB3SA
19/08/2020;47,57;SUZB3SA
20/08/2020;49,09;SUZB3SA
21/08/2020;49;SUZB3SA
24/08/2020;49;SUZB3SA
25/08/2020;48,01;SUZB3SA
26/08/2020;48,63;SUZB3SA
27/08/2020;48,31;SUZB3SA
28/08/2020;47,91;SUZB3SA
31/08/2020;47,16;SUZB3SA
01/09/2020;48,03;SUZB3SA
02/09/2020;46,05;SUZB3SA
03/09/2020;45,1;SUZB3SA
04/09/2020;44,66;SUZB3SA
08/09/2020;43,95;SUZB3SA
09/09/2020;44,2;SUZB3SA
10/09/2020;43,55;SUZB3SA
11/09/2020;42,84;SUZB3SA
14/09/2020;43,33;SUZB3SA
15/09/2020;45,93;SUZB3SA
16/09/2020;44,7;SUZB3SA
17/09/2020;46,05;SUZB3SA
18/09/2020;47,02;SUZB3SA
21/09/2020;45,59;SUZB3SA
22/09/2020;44,5;SUZB3SA
23/09/2020;43,81;SUZB3SA
24/09/2020;43,22;SUZB3SA
25/09/2020;45,23;SUZB3SA
28/09/2020;44,72;SUZB3SA
29/09/2020;44,22;SUZB3SA
30/09/2020;42,79;SUZB3SA
01/10/2020;43,69;SUZB3SA
02/10/2020;43,53;SUZB3SA
05/10/2020;44,53;SUZB3SA
06/10/2020;45,04;SUZB3SA
07/10/2020;45,46;SUZB3SA
08/10/2020;46,29;SUZB3SA
09/10/2020;45,99;SUZB3SA
13/10/2020;45,99;SUZB3SA
14/10/2020;45,27;SUZB3SA
15/10/2020;45,43;SUZB3SA
16/10/2020;47,53;SUZB3SA
19/10/2020;47,08;SUZB3SA
20/10/2020;47,62;SUZB3SA
21/10/2020;46,99;SUZB3SA
22/10/2020;48,48;SUZB3SA
23/10/2020;48,11;SUZB3SA
26/10/2020;47,91;SUZB3SA
27/10/2020;47,07;SUZB3SA
28/10/2020;45,58;SUZB3SA
29/10/2020;47,14;SUZB3SA
30/10/2020;47,02;SUZB3SA
03/11/2020;49,49;SUZB3SA
04/11/2020;48,51;SUZB3SA
05/11/2020;48,2;SUZB3SA
06/11/2020;46,88;SUZB3SA
09/11/2020;45,74;SUZB3SA
10/11/2020;45,07;SUZB3SA
11/11/2020;45,43;SUZB3SA
12/11/2020;45,63;SUZB3SA
13/11/2020;48,8;SUZB3SA
16/11/2020;49,88;SUZB3SA
17/11/2020;48,2;SUZB3SA
18/11/2020;47,67;SUZB3SA
19/11/2020;47,17;SUZB3SA
23/11/2020;47,56;SUZB3SA
24/11/2020;47,07;SUZB3SA
25/11/2020;47,47;SUZB3SA
26/11/2020;50,17;SUZB3SA
27/11/2020;52,17;SUZB3SA
30/11/2020;53,08;SUZB3SA
01/12/2020;53,98;SUZB3SA
02/12/2020;51,28;SUZB3SA
03/12/2020;48,84;SUZB3SA
04/12/2020;49,61;SUZB3SA
07/12/2020;49,56;SUZB3SA
08/12/2020;49,63;SUZB3SA
09/12/2020;49,31;SUZB3SA
10/12/2020;47,49;SUZB3SA
11/12/2020;48,31;SUZB3SA
14/12/2020;48,54;SUZB3SA
15/12/2020;50,26;SUZB3SA
16/12/2020;51,08;SUZB3SA
17/12/2020;51,64;SUZB3SA
18/12/2020;53,02;SUZB3SA
21/12/2020;51,88;SUZB3SA
22/12/2020;54,19;SUZB3SA
23/12/2020;52,96;SUZB3SA
28/12/2020;53,7;SUZB3SA
29/12/2020;53,75;SUZB3SA
30/12/2020;55;SUZB3SA
04/01/2021;55,35;SUZB3SA
05/01/2021;55,09;SUZB3SA
06/01/2021;54,09;SUZB3SA
07/01/2021;58,71;SUZB3SA
08/01/2021;58,98;SUZB3SA
11/01/2021;57,6;SUZB3SA
12/01/2021;57,53;SUZB3SA
13/01/2021;56,37;SUZB3SA
14/01/2021;56,05;SUZB3SA
15/01/2021;57,45;SUZB3SA
18/01/2021;59,46;SUZB3SA
19/01/2021;61,27;SUZB3SA
20/01/2021;61,91;SUZB3SA
21/01/2021;61,47;SUZB3SA
22/01/2021;60,47;SUZB3SA
26/01/2021;62,2;SUZB3SA
27/01/2021;58,48;SUZB3SA
28/01/2021;59,12;SUZB3SA
29/01/2021;58,3;SUZB3SA
01/02/2021;60,34;SUZB3SA
02/02/2021;59,26;SUZB3SA
03/02/2021;59,99;SUZB3SA
04/02/2021;60,75;SUZB3SA
05/02/2021;62,48;SUZB3SA
08/02/2021;61,98;SUZB3SA
09/02/2021;62,67;SUZB3SA
10/02/2021;64,07;SUZB3SA
11/02/2021;66,39;SUZB3SA
12/02/2021;66,44;SUZB3SA
17/02/2021;68,01;SUZB3SA
18/02/2021;69,56;SUZB3SA
19/02/2021;70,49;SUZB3SA
22/02/2021;72,23;SUZB3SA
23/02/2021;71,98;SUZB3SA
24/02/2021;71,18;SUZB3SA
25/02/2021;69,63;SUZB3SA
26/02/2021;68,74;SUZB3SA
01/03/2021;69,98;SUZB3SA
02/03/2021;69,08;SUZB3SA
03/03/2021;69,05;SUZB3SA
04/03/2021;69,15;SUZB3SA
05/03/2021;71,5;SUZB3SA
08/03/2021;70,81;SUZB3SA
09/03/2021;74,39;SUZB3SA
10/03/2021;70,33;SUZB3SA
11/03/2021;69,67;SUZB3SA
12/03/2021;69,76;SUZB3SA
15/03/2021;68,44;SUZB3SA
16/03/2021;70,7;SUZB3SA
17/03/2021;71,92;SUZB3SA
18/03/2021;70,75;SUZB3SA
19/03/2021;69,52;SUZB3SA
22/03/2021;68,03;SUZB3SA
23/03/2021;67,43;SUZB3SA
24/03/2021;69,2;SUZB3SA
25/03/2021;68,77;SUZB3SA
26/03/2021;68,19;SUZB3SA
29/03/2021;68,62;SUZB3SA
30/03/2021;66,35;SUZB3SA
31/03/2021;64,4;SUZB3SA
01/04/2021;65,06;SUZB3SA
05/04/2021;65,06;SUZB3SA
06/04/2021;66;SUZB3SA
07/04/2021;65,62;SUZB3SA
08/04/2021;66,17;SUZB3SA
09/04/2021;67,06;SUZB3SA
12/04/2021;67,64;SUZB3SA
13/04/2021;68,02;SUZB3SA
14/04/2021;67,03;SUZB3SA
15/04/2021;67,74;SUZB3SA
16/04/2021;66,82;SUZB3SA
19/04/2021;67,74;SUZB3SA
20/04/2021;67,92;SUZB3SA
22/04/2021;65,34;SUZB3SA
23/04/2021;65,81;SUZB3SA
26/04/2021;65,16;SUZB3SA
27/04/2021;66,58;SUZB3SA
28/04/2021;63,45;SUZB3SA
29/04/2021;63,55;SUZB3SA
30/04/2021;64,52;SUZB3SA
03/05/2021;63,6;SUZB3SA
04/05/2021;63,52;SUZB3SA
05/05/2021;63,58;SUZB3SA
06/05/2021;63,38;SUZB3SA
07/05/2021;63,34;SUZB3SA
10/05/2021;64,33;SUZB3SA
11/05/2021;64,19;SUZB3SA
12/05/2021;64,28;SUZB3SA
13/05/2021;62,77;SUZB3SA
14/05/2021;61,21;SUZB3SA
17/05/2021;62,5;SUZB3SA
18/05/2021;62,44;SUZB3SA
19/05/2021;61,95;SUZB3SA
20/05/2021;59,36;SUZB3SA
21/05/2021;60,93;SUZB3SA
24/05/2021;60,41;SUZB3SA
25/05/2021;60,75;SUZB3SA
26/05/2021;58,46;SUZB3SA
27/05/2021;58,81;SUZB3SA
28/05/2021;57,82;SUZB3SA
31/05/2021;57,06;SUZB3SA
01/06/2021;55,73;SUZB3SA
02/06/2021;55,69;SUZB3SA
04/06/2021;55,06;SUZB3SA
07/06/2021;55,9;SUZB3SA
08/06/2021;54,57;SUZB3SA
09/06/2021;56,09;SUZB3SA
10/06/2021;55,15;SUZB3SA
11/06/2021;55,39;SUZB3SA
14/06/2021;54,92;SUZB3SA
15/06/2021;54,65;SUZB3SA
16/06/2021;54,57;SUZB3SA
17/06/2021;52,95;SUZB3SA
18/06/2021;53,55;SUZB3SA
21/06/2021;54,96;SUZB3SA
22/06/2021;55,15;SUZB3SA
23/06/2021;54,59;SUZB3SA
24/06/2021;56,23;SUZB3SA
25/06/2021;54,88;SUZB3SA
28/06/2021;55,99;SUZB3SA
29/06/2021;56,61;SUZB3SA
30/06/2021;56,19;SUZB3SA
01/07/2021;56,68;SUZB3SA
02/07/2021;55,62;SUZB3SA
05/07/2021;55,9;SUZB3SA
06/07/2021;55,78;SUZB3SA
07/07/2021;57,26;SUZB3SA
08/07/2021;57,29;SUZB3SA
12/07/2021;56,79;SUZB3SA
13/07/2021;55,87;SUZB3SA
14/07/2021;55,22;SUZB3SA
15/07/2021;53,87;SUZB3SA
16/07/2021;52,94;SUZB3SA
19/07/2021;52,48;SUZB3SA
20/07/2021;53,18;SUZB3SA
21/07/2021;53,28;SUZB3SA
22/07/2021;53,55;SUZB3SA
23/07/2021;52,95;SUZB3SA
26/07/2021;53,21;SUZB3SA
27/07/2021;52,7;SUZB3SA
28/07/2021;52,35;SUZB3SA
29/07/2021;52,38;SUZB3SA
30/07/2021;50,8;SUZB3SA
02/08/2021;51,22;SUZB3SA
03/08/2021;51,63;SUZB3SA
04/08/2021;51,77;SUZB3SA
05/08/2021;51,27;SUZB3SA
06/08/2021;51,02;SUZB3SA
09/08/2021;52,96;SUZB3SA
10/08/2021;53,39;SUZB3SA
11/08/2021;53,08;SUZB3SA
12/08/2021;52,34;SUZB3SA
13/08/2021;53,37;SUZB3SA
16/08/2021;54,22;SUZB3SA
17/08/2021;53,83;SUZB3SA
18/08/2021;52,73;SUZB3SA
19/08/2021;52,31;SUZB3SA
20/08/2021;53,41;SUZB3SA
23/08/2021;54;SUZB3SA
24/08/2021;55,48;SUZB3SA
25/08/2021;58,49;SUZB3SA
26/08/2021;57,96;SUZB3SA
27/08/2021;58,16;SUZB3SA
30/08/2021;57,8;SUZB3SA
31/08/2021;57,31;SUZB3SA
01/09/2021;57,5;SUZB3SA
02/09/2021;57,07;SUZB3SA
03/09/2021;57,98;SUZB3SA
06/09/2021;57,76;SUZB3SA
08/09/2021;58,8;SUZB3SA
09/09/2021;58,48;SUZB3SA
10/09/2021;56,99;SUZB3SA
13/09/2021;56,3;SUZB3SA
14/09/2021;56,42;SUZB3SA
15/09/2021;54,6;SUZB3SA
16/09/2021;51,47;SUZB3SA
17/09/2021;49,43;SUZB3SA
20/09/2021;48,25;SUZB3SA
21/09/2021;48,81;SUZB3SA
22/09/2021;50,58;SUZB3SA
23/09/2021;52,45;SUZB3SA
24/09/2021;52,14;SUZB3SA
27/09/2021;51,66;SUZB3SA
28/09/2021;50,31;SUZB3SA
29/09/2021;50,73;SUZB3SA
30/09/2021;51,22;SUZB3SA
01/10/2021;49,3;SUZB3SA
04/10/2021;48,22;SUZB3SA
05/10/2021;47,3;SUZB3SA
06/10/2021;46,68;SUZB3SA
07/10/2021;46,44;SUZB3SA
08/10/2021;46,33;SUZB3SA
11/10/2021;47,16;SUZB3SA
13/10/2021;47,91;SUZB3SA
14/10/2021;46,84;SUZB3SA
15/10/2021;47,83;SUZB3SA
18/10/2021;46,79;SUZB3SA
19/10/2021;45,78;SUZB3SA
20/10/2021;45,58;SUZB3SA
21/10/2021;46,22;SUZB3SA
22/10/2021;49,61;SUZB3SA
25/10/2021;48,36;SUZB3SA
26/10/2021;47,4;SUZB3SA
27/10/2021;45,45;SUZB3SA
28/10/2021;45,95;SUZB3SA
29/10/2021;46,25;SUZB3SA
01/11/2021;45,95;SUZB3SA
03/11/2021;46,76;SUZB3SA
04/11/2021;46,32;SUZB3SA
05/11/2021;46,36;SUZB3SA
08/11/2021;46,62;SUZB3SA
09/11/2021;46,04;SUZB3SA
10/11/2021;45,8;SUZB3SA
11/11/2021;47,62;SUZB3SA
12/11/2021;48,26;SUZB3SA
16/11/2021;49,95;SUZB3SA
17/11/2021;49,24;SUZB3SA
18/11/2021;49,03;SUZB3SA
19/11/2021;50,34;SUZB3SA
22/11/2021;49,29;SUZB3SA
23/11/2021;49,94;SUZB3SA
24/11/2021;51,22;SUZB3SA
25/11/2021;51,42;SUZB3SA
26/11/2021;51,49;SUZB3SA
29/11/2021;52,3;SUZB3SA
30/11/2021;52,76;SUZB3SA
01/12/2021;54,54;SUZB3SA
02/12/2021;54,49;SUZB3SA
03/12/2021;53,65;SUZB3SA
06/12/2021;54,37;SUZB3SA
07/12/2021;54,79;SUZB3SA
08/12/2021;55,1;SUZB3SA
09/12/2021;54,41;SUZB3SA
10/12/2021;54,96;SUZB3SA
13/12/2021;54,23;SUZB3SA
14/12/2021;54,35;SUZB3SA
15/12/2021;55,21;SUZB3SA
16/12/2021;56,66;SUZB3SA
17/12/2021;57,79;SUZB3SA
20/12/2021;56,27;SUZB3SA
21/12/2021;56,36;SUZB3SA
22/12/2021;56,02;SUZB3SA
23/12/2021;56,55;SUZB3SA
27/12/2021;56,69;SUZB3SA
28/12/2021;56,05;SUZB3SA
29/12/2021;55,47;SUZB3SA
30/12/2021;56,47;SUZB3SA
03/01/2022;55,99;SUZB3SA
04/01/2022;57,21;SUZB3SA
05/01/2022;56,56;SUZB3SA
06/01/2022;56,11;SUZB3SA
07/01/2022;55,73;SUZB3SA
10/01/2022;55,6;SUZB3SA
11/01/2022;55,93;SUZB3SA
12/01/2022;57,89;SUZB3SA
13/01/2022;58,75;SUZB3SA
14/01/2022;58,97;SUZB3SA
17/01/2022;58,28;SUZB3SA
18/01/2022;59,05;SUZB3SA
19/01/2022;58,8;SUZB3SA
20/01/2022;57,34;SUZB3SA
21/01/2022;56,65;SUZB3SA
24/01/2022;55,35;SUZB3SA
25/01/2022;53,92;SUZB3SA
26/01/2022;52,9;SUZB3SA
27/01/2022;55,61;SUZB3SA
28/01/2022;56,38;SUZB3SA
31/01/2022;56,28;SUZB3SA
01/02/2022;56,7;SUZB3SA
02/02/2022;56,35;SUZB3SA
03/02/2022;56,16;SUZB3SA
04/02/2022;57,59;SUZB3SA
07/02/2022;57,57;SUZB3SA
08/02/2022;57,48;SUZB3SA
09/02/2022;57,61;SUZB3SA
10/02/2022;55,48;SUZB3SA
11/02/2022;54,88;SUZB3SA
14/02/2022;55,48;SUZB3SA
15/02/2022;54,45;SUZB3SA
16/02/2022;54,46;SUZB3SA
17/02/2022;55,06;SUZB3SA
18/02/2022;54,23;SUZB3SA
21/02/2022;54,12;SUZB3SA
22/02/2022;54,15;SUZB3SA
23/02/2022;50,84;SUZB3SA
24/02/2022;51,27;SUZB3SA
25/02/2022;52,36;SUZB3SA
02/03/2022;52,29;SUZB3SA
03/03/2022;51,08;SUZB3SA
04/03/2022;54,5;SUZB3SA
07/03/2022;55,22;SUZB3SA
08/03/2022;55,08;SUZB3SA
09/03/2022;56,17;SUZB3SA
10/03/2022;57,83;SUZB3SA
11/03/2022;58,07;SUZB3SA
14/03/2022;56,87;SUZB3SA
15/03/2022;55,67;SUZB3SA
16/03/2022;57,62;SUZB3SA
17/03/2022;58,55;SUZB3SA
18/03/2022;61,08;SUZB3SA
21/03/2022;58,82;SUZB3SA
22/03/2022;58,25;SUZB3SA
23/03/2022;56,86;SUZB3SA
24/03/2022;57,39;SUZB3SA
25/03/2022;53,95;SUZB3SA
28/03/2022;54,67;SUZB3SA
29/03/2022;53,91;SUZB3SA
30/03/2022;54,35;SUZB3SA
31/03/2022;52,43;SUZB3SA
01/04/2022;51,54;SUZB3SA
04/04/2022;51,45;SUZB3SA
05/04/2022;51,5;SUZB3SA
06/04/2022;52,61;SUZB3SA
07/04/2022;51,79;SUZB3SA
08/04/2022;51,81;SUZB3SA
11/04/2022;51,52;SUZB3SA
12/04/2022;50,86;SUZB3SA
13/04/2022;51,14;SUZB3SA
14/04/2022;50,97;SUZB3SA
18/04/2022;49,53;SUZB3SA
19/04/2022;49,9;SUZB3SA
20/04/2022;49,43;SUZB3SA
22/04/2022;49,03;SUZB3SA
25/04/2022;49,2;SUZB3SA
26/04/2022;48,2;SUZB3SA
27/04/2022;48,28;SUZB3SA
28/04/2022;48,64;SUZB3SA
29/04/2022;47,33;SUZB3SA
02/05/2022;48,73;SUZB3SA
03/05/2022;48,91;SUZB3SA
04/05/2022;49,57;SUZB3SA
05/05/2022;50,91;SUZB3SA
06/05/2022;49,99;SUZB3SA
09/05/2022;48,61;SUZB3SA
10/05/2022;47,34;SUZB3SA
11/05/2022;47,52;SUZB3SA
12/05/2022;47,05;SUZB3SA
13/05/2022;49,78;SUZB3SA
16/05/2022;49,55;SUZB3SA
17/05/2022;50,77;SUZB3SA
18/05/2022;49,14;SUZB3SA
19/05/2022;48,98;SUZB3SA
20/05/2022;49,56;SUZB3SA
23/05/2022;50,27;SUZB3SA
24/05/2022;50,31;SUZB3SA
25/05/2022;49,4;SUZB3SA
26/05/2022;51,46;SUZB3SA
27/05/2022;51,71;SUZB3SA
30/05/2022;51,79;SUZB3SA
31/05/2022;51,63;SUZB3SA
01/06/2022;51,9;SUZB3SA
02/06/2022;52,13;SUZB3SA
03/06/2022;50,99;SUZB3SA
06/06/2022;51,55;SUZB3SA
07/06/2022;52,4;SUZB3SA
08/06/2022;50,74;SUZB3SA
09/06/2022;50,04;SUZB3SA
10/06/2022;49,89;SUZB3SA
13/06/2022;50,23;SUZB3SA
14/06/2022;48,93;SUZB3SA
15/06/2022;48,36;SUZB3SA
17/06/2022;47,38;SUZB3SA
20/06/2022;47,3;SUZB3SA
21/06/2022;46,93;SUZB3SA
22/06/2022;45,48;SUZB3SA
23/06/2022;44,04;SUZB3SA
24/06/2022;46,18;SUZB3SA
27/06/2022;47,17;SUZB3SA
28/06/2022;47,71;SUZB3SA
29/06/2022;47,15;SUZB3SA
30/06/2022;47,96;SUZB3SA
01/07/2022;48,69;SUZB3SA
04/07/2022;48,61;SUZB3SA
05/07/2022;47,19;SUZB3SA
06/07/2022;47,61;SUZB3SA
07/07/2022;47,28;SUZB3SA
08/07/2022;45,93;SUZB3SA
11/07/2022;46;SUZB3SA
12/07/2022;45,94;SUZB3SA
13/07/2022;44,65;SUZB3SA
14/07/2022;43,43;SUZB3SA
15/07/2022;42,41;SUZB3SA
18/07/2022;42,23;SUZB3SA
19/07/2022;44,35;SUZB3SA
20/07/2022;43,43;SUZB3SA
21/07/2022;44,05;SUZB3SA
22/07/2022;45,27;SUZB3SA
25/07/2022;44,53;SUZB3SA
26/07/2022;43,93;SUZB3SA
27/07/2022;45,22;SUZB3SA
28/07/2022;45,31;SUZB3SA
29/07/2022;46,6;SUZB3SA
01/08/2022;45,81;SUZB3SA
02/08/2022;46,19;SUZB3SA
03/08/2022;45,68;SUZB3SA
04/08/2022;45,53;SUZB3SA
05/08/2022;46,12;SUZB3SA
08/08/2022;46,88;SUZB3SA
09/08/2022;47,36;SUZB3SA
10/08/2022;47,31;SUZB3SA
11/08/2022;47,72;SUZB3SA
12/08/2022;48,42;SUZB3SA
15/08/2022;47,16;SUZB3SA
16/08/2022;48,17;SUZB3SA
17/08/2022;49,22;SUZB3SA
18/08/2022;48,87;SUZB3SA
19/08/2022;48,23;SUZB3SA
22/08/2022;47,03;SUZB3SA
23/08/2022;47,78;SUZB3SA
24/08/2022;46,24;SUZB3SA
25/08/2022;45,67;SUZB3SA
26/08/2022;43,77;SUZB3SA
29/08/2022;43,71;SUZB3SA
30/08/2022;43,54;SUZB3SA
31/08/2022;42,72;SUZB3SA
01/09/2022;42,46;SUZB3SA
02/09/2022;42;SUZB3SA
05/09/2022;43,17;SUZB3SA
06/09/2022;43,41;SUZB3SA
08/09/2022;42,45;SUZB3SA
09/09/2022;43,54;SUZB3SA
12/09/2022;43,8;SUZB3SA
13/09/2022;42,77;SUZB3SA
14/09/2022;42,92;SUZB3SA
15/09/2022;42,3;SUZB3SA
16/09/2022;42,09;SUZB3SA
19/09/2022;42,6;SUZB3SA
20/09/2022;42,49;SUZB3SA
21/09/2022;41,81;SUZB3SA
22/09/2022;42,63;SUZB3SA
23/09/2022;41,06;SUZB3SA
26/09/2022;40,98;SUZB3SA
27/09/2022;41,82;SUZB3SA
28/09/2022;41,98;SUZB3SA
29/09/2022;41,72;SUZB3SA
30/09/2022;42,95;SUZB3SA
03/10/2022;43,83;SUZB3SA
04/10/2022;44,17;SUZB3SA
05/10/2022;45,3;SUZB3SA
06/10/2022;45,13;SUZB3SA
07/10/2022;44,77;SUZB3SA
10/10/2022;46,57;SUZB3SA
11/10/2022;45,97;SUZB3SA
13/10/2022;46,12;SUZB3SA
14/10/2022;46,12;SUZB3SA
17/10/2022;47,71;SUZB3SA
18/10/2022;47,93;SUZB3SA
19/10/2022;47,5;SUZB3SA
20/10/2022;47,87;SUZB3SA
21/10/2022;47,96;SUZB3SA
24/10/2022;49,63;SUZB3SA
25/10/2022;50,21;SUZB3SA
