Date,KLBN4.SA,SUZB3.SA,^BVSP
2017-05-03 00:00:00-03:00,-0.003484383365088717,0.0,-0.009412187884056178
2017-05-04 00:00:00-03:00,0.0,0.0,-0.018624988652525154
2017-05-05 00:00:00-03:00,0.011472241765229318,0.0,0.013058292092564372
2017-05-08 00:00:00-03:00,-0.0034722671504928693,0.0,-0.0028001826206056624
2017-05-09 00:00:00-03:00,0.010452886269295414,0.0,0.011476360528645202
2017-05-10 00:00:00-03:00,-0.017241395521581104,0.0,0.016174296146534317
2017-05-11 00:00:00-03:00,-0.007017741923138754,0.0,0.0027913882702301773
2017-05-12 00:00:00-03:00,-0.0035334016996513284,0.0,0.010127631851698293
2017-05-15 00:00:00-03:00,0.014184368208690845,0.0,0.0036938231069156835
2017-05-16 00:00:00-03:00,0.0,0.0,0.003066857493355224
2017-05-17 00:00:00-03:00,-0.031468521097412494,0.0,-0.01665598975016014
2017-05-18 00:00:00-03:00,0.0036101556861183326,0.0,-0.08799230085875032
2017-05-19 00:00:00-03:00,0.007194120725480202,0.0,0.01691640826663643
2017-05-22 00:00:00-03:00,0.02857169753462463,0.0,-0.01542170213445293
2017-05-23 00:00:00-03:00,0.04166646942060037,0.0,0.01603619087769359
2017-05-24 00:00:00-03:00,-0.023333033729651786,0.0,0.009495387954422174
2017-05-25 00:00:00-03:00,0.03412940662255015,0.0,-0.00047425581358584434
2017-05-26 00:00:00-03:00,-0.003300373263046996,0.0,0.013570151992028823
2017-05-29 00:00:00-03:00,0.0,0.0,-0.005055785285168146
2017-05-30 00:00:00-03:00,-0.029801013906223583,0.0,0.0031523972334186467
2017-05-31 00:00:00-03:00,-0.023891091309033774,0.0,-0.019558487852162187
2017-06-01 00:00:00-03:00,0.0034966553593172023,0.0,-0.006729281944156562
2017-06-02 00:00:00-03:00,-0.01045330852709514,0.0,0.003564032172614695
2017-06-05 00:00:00-03:00,0.031690670111137687,0.0,-0.0009758282542272623
2017-06-06 00:00:00-03:00,0.0,0.0,0.008086469175340172
2017-06-07 00:00:00-03:00,-0.003413219849555227,0.0,0.003431022158684849
2017-06-08 00:00:00-03:00,-0.00684930085522617,0.0,-0.006569470168273361
2017-06-09 00:00:00-03:00,-0.024138141780554623,0.0,-0.008684428580534087
2017-06-12 00:00:00-03:00,0.021201587820046885,0.0,-0.008213981450225893
2017-06-13 00:00:00-03:00,0.017300950277484795,0.0,0.0020907617504051235
2017-06-14 00:00:00-03:00,0.003401508461005065,0.0,0.0015203221789128474
2017-06-15 00:00:00-03:00,0.0,0.0,0.0
2017-06-16 00:00:00-03:00,-0.006779441339772374,0.0,-0.004796279250036339
2017-06-19 00:00:00-03:00,0.003412599433332497,0.0,0.00629604387758409
2017-06-20 00:00:00-03:00,-0.006802604717882299,0.0,-0.020124488018834485
2017-06-21 00:00:00-03:00,-0.0102740031612637,0.0,-6.582628443541072e-05
2017-06-22 00:00:00-03:00,-0.003460043288019188,0.0,0.008393403772094299
2017-06-23 00:00:00-03:00,-0.013889278997775367,0.0,-0.003019323671497598
2017-06-26 00:00:00-03:00,0.02112704228768858,0.0,0.0180234747163881
2017-06-27 00:00:00-03:00,-0.003448320893280954,0.0,-0.008249179906091197
2017-06-28 00:00:00-03:00,-0.010380654033621095,0.0,0.005561410620186447
2017-06-29 00:00:00-03:00,-0.010489648277234087,0.0,0.0035634815698668554
2017-06-30 00:00:00-03:00,-0.0035334016996513284,0.0,0.010620350584038984
2017-07-03 00:00:00-03:00,0.007091969231999062,0.0,0.0060413354531001495
2017-07-04 00:00:00-03:00,0.014084908217668612,0.0,-0.0007585335018963635
2017-07-05 00:00:00-03:00,0.0,0.0,-0.0012335526315789824
2017-07-06 00:00:00-03:00,-0.01736144095036629,0.0,-0.010830667891186585
2017-07-07 00:00:00-03:00,-0.014134035024837677,0.0,-0.0023691371858491905
2017-07-10 00:00:00-03:00,0.0035840589138711465,0.0,0.011280125798273533
2017-07-11 00:00:00-03:00,0.021428637896487635,0.0,0.012804442681475514
2017-07-12 00:00:00-03:00,0.006993204785061824,0.0,0.015728788068680277
2017-07-13 00:00:00-03:00,-0.013889278997775367,0.0,0.005274847307051633
2017-07-14 00:00:00-03:00,0.014084908217668612,0.0,0.0039583908680842494
2017-07-17 00:00:00-03:00,0.006944323905181848,0.0,-0.0034231921266580922
2017-07-18 00:00:00-03:00,-0.006896432841738354,0.0,0.0019321597252039968
2017-07-19 00:00:00-03:00,0.003472056754688868,0.0,-0.002418194618751701
2017-07-20 00:00:00-03:00,0.0034602529558445116,0.0,-0.003712795335992669
2017-07-21 00:00:00-03:00,0.01379297015588854,0.0,-0.003911423203671216
2017-07-24 00:00:00-03:00,-0.006802604717882299,0.0,0.006431265846267964
2017-07-25 00:00:00-03:00,-0.003424598549188751,0.0,0.008725038402457752
2017-07-26 00:00:00-03:00,-0.02061861680773336,0.0,-0.010004872997502634
2017-07-27 00:00:00-03:00,0.010526453426813909,0.0,0.004091615265108928
2017-07-28 00:00:00-03:00,-0.010416801451478608,0.0,0.00337025292216242
2017-07-31 00:00:00-03:00,-0.010526347121551094,0.0,0.006458311067682576
2017-08-01 00:00:00-03:00,0.0,0.0,0.009041262135922379
2017-08-02 00:00:00-03:00,0.027195748277905496,0.0,0.009321065608274726
2017-08-03 00:00:00-03:00,-0.010453105987185851,0.0,-0.005347354623450928
2017-08-04 00:00:00-03:00,0.010563527661429317,0.0,0.0018120011381164147
2017-08-07 00:00:00-03:00,-0.010453105987185851,0.0,0.015575951448473901
2017-08-08 00:00:00-03:00,-0.0070422460777055385,0.0,-0.0006034736532234408
2017-08-09 00:00:00-03:00,-0.0035460422929917135,0.0,-0.0033579286881986192
2017-08-10 00:00:00-03:00,0.003558661457024659,0.0,-0.010033840197425814
2017-08-11 00:00:00-03:00,0.014184382064368561,0.0,0.005478266061619275
2017-08-14 00:00:00-03:00,-0.0034964473479405234,0.0,0.01374723496488972
2017-08-15 00:00:00-03:00,0.028070249720939522,0.0,0.001025115325474113
2017-08-16 00:00:00-03:00,0.03754236175946257,0.0,0.0034964523443785644
2017-08-17 00:00:00-03:00,-0.016447106947321544,0.0,-0.00899495582704024
2017-08-18 00:00:00-03:00,-0.006689055882148631,0.0,0.010856613266251758
2017-08-21 00:00:00-03:00,0.023568846951522726,0.0,-0.001164229062067923
2017-08-22 00:00:00-03:00,0.029605483705302582,0.0,0.02004808042543882
2017-08-23 00:00:00-03:00,0.0,0.0,0.006670380368799078
2017-08-24 00:00:00-03:00,-0.009584701917698002,0.0,0.009293680297397744
2017-08-25 00:00:00-03:00,0.016129063494098483,0.0,-0.0008294321904038782
2017-08-28 00:00:00-03:00,0.0031746473429361544,0.0,-0.000801981033852095
2017-08-29 00:00:00-03:00,-0.003164600851252364,0.0,0.004407395412366011
2017-08-30 00:00:00-03:00,-0.01587304612529883,0.0,-0.006224589934109126
2017-08-31 00:00:00-03:00,-0.006451799694708993,0.0,-0.0007194650565697236
2017-09-01 00:00:00-03:00,-0.006493110955759107,0.0,0.015359638596738945
2017-09-04 00:00:00-03:00,0.03267959878924187,0.0,0.0028641741862824865
2017-09-05 00:00:00-03:00,-0.006329201702504728,0.0,0.00030500908095221213
2017-09-06 00:00:00-03:00,0.003184757825906104,0.0,0.017477235242754796
2017-09-07 00:00:00-03:00,0.0,0.0,0.0
2017-09-08 00:00:00-03:00,0.0031746473429361544,0.0,-0.004536043153707814
2017-09-11 00:00:00-03:00,0.031645438553794314,0.0,0.016967938805949823
2017-09-12 00:00:00-03:00,0.03987730626252972,0.0,0.0029602120588274605
2017-09-13 00:00:00-03:00,0.002949893777613788,0.0,0.003340533143723512
2017-09-14 00:00:00-03:00,-0.005882170133637565,0.0,-0.001751617906616043
2017-09-15 00:00:00-03:00,0.0,0.0,0.01473405039045228
2017-09-18 00:00:00-03:00,0.026626874992728755,0.0,0.003075623374737546
2017-09-19 00:00:00-03:00,0.005763943045702824,0.0,-0.0002105540202658185
2017-09-20 00:00:00-03:00,-0.005730910404531109,0.0,0.0003948719298707548
2017-09-21 00:00:00-03:00,-0.017290791056415844,0.0,-0.00526288090100524
2017-09-22 00:00:00-03:00,0.01466287121640053,0.0,-0.0028305380667689173
2017-09-25 00:00:00-03:00,-0.011560765353812119,0.0,-0.01256134765884065
2017-09-26 00:00:00-03:00,-0.00584812157323944,0.0,-0.001665703961420184
2017-09-27 00:00:00-03:00,0.0,0.0,-0.00702377588503611
2017-09-28 00:00:00-03:00,-0.011764781705934424,0.0,-0.0031166578587205063
2017-09-29 00:00:00-03:00,-0.005952285764034615,0.0,0.00988214824581668
2017-10-02 00:00:00-03:00,-0.01197603498820543,0.0,0.0008883624518802868
2017-10-03 00:00:00-03:00,0.024242579706656775,0.0,0.032315761161914924
2017-10-04 00:00:00-03:00,0.0,0.0,-0.0022406628193269995
2017-10-05 00:00:00-03:00,0.008875684204328271,0.0,0.0003525218367692595
2017-10-06 00:00:00-03:00,0.026392974526134205,0.0,-0.007348142734083352
2017-10-09 00:00:00-03:00,-0.031428748104910365,0.0,-0.004312668463611891
2017-10-10 00:00:00-03:00,0.008849769881012604,0.0,0.015450235715134708
2017-10-11 00:00:00-03:00,0.023391784121642,0.0,-0.003082044813191631
2017-10-12 00:00:00-03:00,0.0,0.0,0.0
2017-10-13 00:00:00-03:00,-0.011428471940924223,0.0,0.004304722149752083
2017-10-16 00:00:00-02:00,0.01445063135460356,0.0,-0.001272892583452423
2017-10-17 00:00:00-02:00,-0.011396170255308036,0.0,-0.008986630598761924
2017-10-18 00:00:00-02:00,0.008645828061829786,0.0,0.005118043070300837
2017-10-19 00:00:00-02:00,-0.020000018868346903,0.0,-0.004021360212035363
2017-10-20 00:00:00-02:00,0.06413986591221277,0.0,0.0014157807112986642
2017-10-23 00:00:00-02:00,-0.035616686655249974,0.0,-0.012802555274836092
2017-10-24 00:00:00-02:00,0.005681898614421144,0.0,0.012424913476456245
2017-10-25 00:00:00-02:00,-0.014124068620426256,0.0,0.004204322200392907
2017-10-26 00:00:00-02:00,-0.011461304743289547,0.0,-0.010108124323407797
2017-10-27 00:00:00-02:00,0.014492780103941616,0.0,0.0010540739959945533
2017-10-30 00:00:00-02:00,-0.025714297721415535,0.0,-0.015478572180688599
2017-10-31 00:00:00-02:00,0.0029325918490425984,0.0,-0.006577540106951885
2017-11-01 00:00:00-02:00,0.01754357477698809,0.0,-0.0065134305862087905
2017-11-02 00:00:00-02:00,0.0,0.0,0.0
2017-11-03 00:00:00-02:00,0.003699956586278974,0.0,0.001232661465106144
2017-11-06 00:00:00-02:00,0.0,0.0,0.005357505242508331
2017-11-07 00:00:00-02:00,-0.040462519646995654,0.0,-0.02551439221649554
2017-11-08 00:00:00-02:00,0.0,0.0,0.026900504039218287
2017-11-09 00:00:00-02:00,0.03313255736740861,0.0,-0.019256888506380854
2017-11-10 00:00:00-02:00,-0.037900889042083,0.027486094504012515,-0.010489366661639132
2017-11-13 00:00:00-02:00,0.021212171180530204,-0.02042792419286754,0.004281794750990775
2017-11-14 00:00:00-02:00,-0.029673621138073036,-0.021846796470674446,-0.022738875474301534
2017-11-15 00:00:00-02:00,0.0,0.0,0.0
2017-11-16 00:00:00-02:00,0.036696995761856144,0.01522824569164305,0.02379036243240562
2017-11-17 00:00:00-02:00,-0.011799039505765885,0.01949990896848397,0.012756509267431548
2017-11-20 00:00:00-02:00,0.0,0.0,0.0
2017-11-21 00:00:00-02:00,0.008955116836185883,0.010299222383714834,0.01576861799910123
2017-11-22 00:00:00-02:00,-0.023668681218429355,-0.038835010016753935,-0.001018835042563171
2017-11-23 00:00:00-02:00,0.0030302972962232833,-0.014141420372796865,-0.00042942068465756655
2017-11-24 00:00:00-02:00,-0.015105711683843559,-0.008709012579744768,-0.004430303274396863
2017-11-27 00:00:00-02:00,0.015337393934601096,-0.011369420793296392,-0.0013215205577356004
2017-11-28 00:00:00-02:00,0.02114808619212183,-0.03136442319590327,0.0010937225725435873
2017-11-29 00:00:00-02:00,-0.017751532907385403,-0.020507229361785395,-0.019422713784731593
2017-11-30 00:00:00-02:00,-0.01807225516541111,-0.025435513992665526,-0.010027510316368615
2017-12-01 00:00:00-02:00,-0.0030673875743485457,0.013135287243624338,0.004071084186686225
2017-12-04 00:00:00-02:00,0.0,-0.014092332707239863,0.01143031108158965
2017-12-05 00:00:00-02:00,-0.021538509677969442,0.018867717620033364,-0.007442878642769157
2017-12-06 00:00:00-02:00,0.022012628898538278,0.06004502704336767,0.009952306123011567
2017-12-07 00:00:00-02:00,-0.021538509677969442,-0.009528857845964467,-0.01065949664246324
2017-12-08 00:00:00-02:00,-0.015723239565225033,0.003741311231699962,0.0033799163988026404
2017-12-11 00:00:00-02:00,-0.009584835417036586,-0.015974378119228194,0.0009349392289501601
2017-12-12 00:00:00-02:00,0.0,-0.0016232460476175437,0.013928571428571512
2017-12-13 00:00:00-02:00,0.0,-0.018970393950337283,-0.012192808952231293
2017-12-14 00:00:00-02:00,-0.009677113956896632,0.004420148626000264,-0.006651671832569872
2017-12-15 00:00:00-02:00,-0.009772063005499931,0.0049502106373797705,0.0024713857708928977
2017-12-18 00:00:00-02:00,0.016447041196391732,0.003284036649301214,0.006982701630674271
2017-12-19 00:00:00-02:00,-0.009708432354782026,-0.019094136573864717,-0.005949531559871435
2017-12-20 00:00:00-02:00,0.006535642852291135,0.028920974219728945,0.009452394056136404
2017-12-21 00:00:00-02:00,0.022727329775523497,0.02540520091941212,0.024070767511279012
2017-12-22 00:00:00-02:00,0.006349194961537075,-0.017395920049453895,0.0007187254601839221
2017-12-25 00:00:00-02:00,0.0,0.0,0.0
2017-12-26 00:00:00-02:00,0.009463799333047529,-0.008583523942233828,0.006663385957678791
2017-12-27 00:00:00-02:00,-0.012500069692109594,0.0021645160828158705,0.005086671599196624
2017-12-28 00:00:00-02:00,-0.006328820311168659,0.00917924013038074,0.004324793290654938
2017-12-29 00:00:00-02:00,0.0,0.0,0.0
2018-01-02 00:00:00-02:00,0.0414010929330193,0.005350545026540754,0.01948901861207819
2018-01-03 00:00:00-02:00,-0.009174476274550813,-0.007450874488906911,0.0013351991886096926
2018-01-04 00:00:00-02:00,0.012345932811613336,0.002681010400205519,0.008359510225014466
2018-01-05 00:00:00-02:00,-0.018292646443159977,-0.0026738418025243904,0.005391178303050248
2018-01-08 00:00:00-02:00,0.0031055837527826924,0.02412864646869317,0.003895233397832376
2018-01-09 00:00:00-02:00,0.0030956927826639724,0.010471272192717151,-0.006487862029000091
2018-01-10 00:00:00-02:00,-0.015431888304655472,0.005699383473246167,-0.008406877662811896
2018-01-11 00:00:00-02:00,-0.015673857295368743,-0.003606385139420465,0.01488472014424369
2018-01-12 00:00:00-02:00,-0.003184801439263918,-0.0036194382276577564,-0.00020160020160020498
2018-01-15 00:00:00-02:00,0.0,0.010378894844328412,0.005078828970749516
2018-01-16 00:00:00-02:00,-0.012779812223030707,-0.0015409222962280422,0.0010031096398837036
2018-01-17 00:00:00-02:00,-0.006472095775007847,0.010802459371606066,0.016998196212045347
2018-01-18 00:00:00-02:00,0.01628631967356653,0.06870239536103573,-0.0027836283240340043
2018-01-19 00:00:00-02:00,0.006410530718901519,0.009523771705064243,0.0031742894902608843
2018-01-22 00:00:00-02:00,0.012738732265122898,0.005188688336878133,0.005602068456045384
2018-01-23 00:00:00-02:00,0.003144647913045029,-0.011262293324233785,-0.01220691766146309
2018-01-24 00:00:00-02:00,0.012539253621670632,-0.008543056691079909,0.03720964823124029
2018-01-25 00:00:00-02:00,0.0,0.0,0.0
2018-01-26 00:00:00-02:00,0.0,-0.014360782987012932,0.022119980879541146
2018-01-29 00:00:00-02:00,0.030959413439543226,-0.005828210454267735,-0.00973915890145094
2018-01-30 00:00:00-02:00,-0.01801780885806692,0.02882272861383517,-0.0025502373137500367
2018-01-31 00:00:00-02:00,-0.012232301609407137,-0.01899337648697419,0.005101678464051407
2018-02-01 00:00:00-02:00,-0.0030959689618754727,0.01790904378507374,0.00685407417003292
2018-02-02 00:00:00-02:00,-0.0186337795536049,0.008083667905824043,-0.017006842505409625
2018-02-05 00:00:00-02:00,-0.003164551304170593,-0.006603767276451955,-0.025939719898620872
2018-02-06 00:00:00-02:00,0.012698578718642661,-0.006647666921734463,0.024834780909102072
2018-02-07 00:00:00-02:00,0.026138724389310086,-0.0009559793102678071,-0.013433618613965193
2018-02-08 00:00:00-02:00,-0.03703696638396459,-0.04880399212260611,-0.014909323764302207
2018-02-09 00:00:00-02:00,0.003205263355995136,0.0020121905947603214,-0.007775992542896737
2018-02-14 00:00:00-02:00,0.006389762838836521,0.020080346923892822,0.03268272784583237
2018-02-15 00:00:00-02:00,0.009523836219542448,-0.001476464442712433,0.008953473061776629
2018-02-16 00:00:00-02:00,0.0,0.051749789520558975,0.0027760970922161565
2018-02-19 00:00:00-03:00,-0.009433988458566023,0.035145174492992926,0.0031706595681750827
2018-02-20 00:00:00-03:00,0.0,0.033046582317473705,0.011923154033941508
2018-02-21 00:00:00-03:00,0.025396865440424854,-0.0008763842357907281,0.002890308144142484
2018-02-22 00:00:00-03:00,-0.012383965531522212,-0.028508705557956815,0.007367638172267821
2018-02-23 00:00:00-03:00,0.012539251186000744,0.0,0.00700228410585324
2018-02-26 00:00:00-03:00,0.006191937205320741,-0.02528214120768968,0.004124042019405971
2018-02-27 00:00:00-03:00,-0.01538453736357337,-0.006021368819993045,-0.008191391053358088
2018-02-28 00:00:00-03:00,-0.01875023453658886,0.013513527954171156,-0.016725139472019368
2018-03-01 00:00:00-03:00,0.01910852384024131,-0.022528808963674818,-0.0012049461283794027
2018-03-02 00:00:00-03:00,-0.006250078178862917,0.025399732335054992,0.004485933144369847
2018-03-05 00:00:00-03:00,-0.003144786224322127,-0.01743106860328636,0.0030550016907451294
2018-03-06 00:00:00-03:00,0.0,0.010737673549808147,-0.004301175267079738
2018-03-07 00:00:00-03:00,0.025236728374314676,0.014318582071637387,-0.0019730774170197973
2018-03-08 00:00:00-03:00,-0.012307666114913962,0.03643001619390307,-0.005837349679472137
2018-03-09 00:00:00-03:00,0.018691456821999353,0.016695835878597798,0.016308760369476927
2018-03-12 00:00:00-03:00,0.003057962773049816,-0.04451157595039179,0.0061247409431406385
2018-03-13 00:00:00-03:00,0.012195188702973425,0.028946270187315104,-0.00593785960874571
2018-03-14 00:00:00-03:00,0.015060344567747741,0.05494496834237528,-0.0038548805334320813
2018-03-15 00:00:00-03:00,-0.03560823552345027,-0.025000073835189096,-0.013050400343982083
2018-03-16 00:00:00-03:00,0.0092305231858405,0.217948754499381,-0.0004945365486058728
2018-03-19 00:00:00-03:00,-0.02134119886977326,0.07368428521572024,-0.011462431967580011
2018-03-20 00:00:00-03:00,-0.006230607858814241,-0.004901975144912862,0.002991193259685554
2018-03-21 00:00:00-03:00,0.009404323060165254,0.04334968961406993,0.009659711990875008
2018-03-22 00:00:00-03:00,-0.01552796478757057,0.02297768593262517,-0.0024594890382103607
2018-03-23 00:00:00-03:00,0.012618457032737007,0.021230665550433514,-0.004612589656474153
2018-03-26 00:00:00-03:00,0.009345545033778047,0.03073219244676717,0.008426466928191267
2018-03-27 00:00:00-03:00,0.006173100249654562,-0.034492727569117476,-0.015043249341857856
2018-03-28 00:00:00-03:00,0.009202298624557459,0.012715699573656591,0.0007875143184421507
2018-03-29 00:00:00-03:00,0.012158119698261638,-0.0026906157708936895,0.01778858764336988
2018-04-02 00:00:00-03:00,-0.024023974125253922,0.0050959091930278255,-0.008199985942881294
2018-04-03 00:00:00-03:00,-0.006153833057456981,0.025946878517407956,-0.0005078780147874662
2018-04-04 00:00:00-03:00,0.04334356043724541,0.043313946494312194,-0.0031079021069921886
2018-04-05 00:00:00-03:00,0.002967309292561948,0.016996502671092983,0.01007586533902316
2018-04-06 00:00:00-03:00,0.00591723498965524,0.0408218493621153,-0.0045769275906584195
2018-04-09 00:00:00-03:00,-0.008823554362807462,-0.026849096644982362,-0.017837774109879745
2018-04-10 00:00:00-03:00,0.002967309292561948,-0.005409769728116465,0.014440563217976932
2018-04-11 00:00:00-03:00,-0.014792826242938095,-0.029100093221627654,0.008709028517335238
2018-04-12 00:00:00-03:00,-0.003003129342442179,0.018207476587050353,0.002322689627665797
2018-04-13 00:00:00-03:00,0.0,-0.0027510780236422727,-0.012990964842469976
2018-04-16 00:00:00-03:00,0.024096515848095246,0.016827709699952287,-0.01745440747503968
2018-04-17 00:00:00-03:00,-0.0029413867722342113,0.027943451133291664,0.014771547874779856
2018-04-18 00:00:00-03:00,-0.008849497593126587,-0.01425184629591969,0.020098470613419517
2018-04-19 00:00:00-03:00,-0.005952106695388593,-0.0005353950134585617,0.0005595970900951208
2018-04-20 00:00:00-03:00,0.03293392700289455,0.00803634415702481,-0.0031925801640566576
2018-04-23 00:00:00-03:00,-0.017391440102454192,0.01647618522096228,0.0006078316773816539
2018-04-24 00:00:00-03:00,-0.0029497167707568384,-0.014378893457008268,-0.0015537020163080006
2018-04-25 00:00:00-03:00,-0.026627209145181907,0.03978780368899337,-0.004972563151552034
2018-04-26 00:00:00-03:00,0.015197761446718472,0.020408293508424658,0.01574479093175296
2018-04-27 00:00:00-03:00,0.008981883960911485,0.011108945279274085,0.0007177338133661504
2018-04-30 00:00:00-03:00,-0.00593470592057499,0.02012430292619194,-0.0038174561860142564
2018-05-02 00:00:00-03:00,0.01194009814137953,0.03385261104377779,-0.018208209951808607
